CaptureNumber,BIFLUXS,ARRIVAL_TIME_PACKET,PACKET_SIZE,ARRIVAL_TIME_MSG,SIZE_MESSAGE
c2,10.215.173.1-13.83.65.43,0.015938997268676758,1500,0.00047397613525390625,1460
c2,10.215.173.1-13.83.65.43,0.00034689903259277344,1299,0.00046706199645996094,1259
c2,13.83.65.43-10.215.173.1,0.20525598526000977,566,0.0004405975341796875,526
c2,10.215.173.1-13.83.65.43,0.9477729797363281,1500,0.00047898292541503906,1460
c2,10.215.173.1-13.83.65.43,0.0008671283721923828,1377,0.0004584789276123047,1337
c2,13.83.65.43-10.215.173.1,0.2110919952392578,380,0.0004711151123046875,340
c2,13.83.65.43-10.215.173.1,0.0011479854583740234,534,0.00046825408935546875,494
c2,10.215.173.1-13.83.65.43,0.1283891201019287,1500,0.0004734992980957031,1460
c2,10.215.173.1-13.83.65.43,0.0008919239044189453,1138,0.0004620552062988281,1098
c2,13.83.65.43-10.215.173.1,0.00398707389831543,565,0.0004444122314453125,525
c2,10.215.173.1-13.83.65.43,1.1921319961547852,1500,0.0004439353942871094,1460
c2,10.215.173.1-13.83.65.43,0.0008089542388916016,1299,0.0004811286926269531,1259
c2,13.83.65.43-10.215.173.1,0.23418283462524414,566,0.00042891502380371094,526
c2,10.215.173.1-13.83.65.43,0.15628910064697266,1500,0.00047397613525390625,1460
c2,10.215.173.1-13.83.65.43,0.0008749961853027344,1272,0.0005452632904052734,1232
c2,13.83.65.43-10.215.173.1,0.4097940921783447,307,0.0006852149963378906,267
c2,13.83.65.43-10.215.173.1,0.0008668899536132812,1061,0.0006494522094726562,1021
c2,10.215.173.1-13.83.65.43,0.41176509857177734,1500,0.0006709098815917969,1460
c2,10.215.173.1-13.83.65.43,0.0007839202880859375,1138,0.0004999637603759766,1098
c2,10.215.173.1-13.83.65.43,0.16286301612854004,1500,0.0007014274597167969,1460
c2,10.215.173.1-13.83.65.43,0.0009300708770751953,1377,0.0006678104400634766,1337
c2,13.83.65.43-10.215.173.1,0.36714982986450195,566,0.0004677772521972656,526
c2,13.83.65.43-10.215.173.1,0.06644320487976074,379,0.0004742145538330078,339
c2,13.83.65.43-10.215.173.1,0.000209808349609375,536,0.00044417381286621094,496
c2,10.215.173.1-13.83.65.43,0.06476998329162598,1500,0.0004782676696777344,1460
c2,10.215.173.1-13.83.65.43,0.00037598609924316406,1138,0.0004639625549316406,1098
c2,10.215.173.1-13.83.65.43,1.9719181060791016,1500,0.0004527568817138672,1460
c2,10.215.173.1-13.83.65.43,0.0008370876312255859,1273,0.0005614757537841797,1233
c2,13.83.65.43-10.215.173.1,0.27515697479248047,307,0.0006425380706787109,267
c2,13.83.65.43-10.215.173.1,0.003367900848388672,380,0.00046539306640625,340
c2,13.83.65.43-10.215.173.1,0.00018215179443359375,722,0.0017349720001220703,682
c2,10.215.173.1-13.83.65.43,0.39649486541748047,1500,0.0005905628204345703,1460
c2,10.215.173.1-13.83.65.43,0.0007269382476806641,1138,0.00047135353088378906,1098
c2,10.215.173.1-13.107.3.128,1.9032540321350098,86,0.0004532337188720703,46
c2,10.215.173.1-13.107.3.128,0.0023310184478759766,71,0.00042319297790527344,31
c2,10.215.173.1-13.83.65.43,0.00028514862060546875,71,0.0004458427429199219,31
c2,10.215.173.1-13.83.65.43,1.1867728233337402,71,0.0004317760467529297,31
c2,10.215.173.1-13.83.65.43,0.0003361701965332031,71,0.0004055500030517578,31
c2,10.215.173.1-51.140.202.63,14.829155921936035,602,0.000484466552734375,562
c2,51.140.202.63-10.215.173.1,0.11794900894165039,1435,0.0004570484161376953,1395
c2,10.215.173.1-51.140.202.63,0.007969856262207031,120,0.0004246234893798828,80
c2,10.215.173.1-51.140.202.63,0.0008330345153808594,1413,0.0004642009735107422,1373
c2,51.140.202.63-10.215.173.1,0.003364086151123047,518,0.0004413127899169922,478
c2,51.140.202.63-10.215.173.1,0.07133197784423828,418,0.00044798851013183594,378
c2,51.140.202.63-10.215.173.1,0.000904083251953125,67,0.0004172325134277344,27
c2,51.140.202.63-10.215.173.1,0.0004229545593261719,806,0.00046133995056152344,766
c2,10.215.173.1-13.83.65.43,0.1989140510559082,557,0.00045871734619140625,517
c2,13.83.65.43-10.215.173.1,0.3974428176879883,1416,0.0004665851593017578,1376
c2,10.215.173.1-13.83.65.43,0.016000986099243164,133,0.00042510032653808594,93
c2,13.83.65.43-10.215.173.1,0.00723719596862793,266,0.00042724609375,226
c2,10.215.173.1-13.83.65.43,0.005400896072387695,1500,0.0004572868347167969,1460
c2,10.215.173.1-13.83.65.43,0.0005259513854980469,1138,0.0004456043243408203,1098
c2,10.215.173.1-20.189.173.1,0.4111781120300293,592,0.0004429817199707031,552
c2,10.215.173.1-13.83.65.43,0.07990694046020508,557,0.0004425048828125,517
c2,20.189.173.1-10.215.173.1,0.31537508964538574,1500,0.0004668235778808594,1460
c2,20.189.173.1-10.215.173.1,0.0002868175506591797,293,0.0004475116729736328,253
c2,10.215.173.1-20.189.173.1,0.0053331851959228516,120,0.0004169940948486328,80
c2,10.215.173.1-20.189.173.1,0.0009679794311523438,458,0.0004398822784423828,418
c2,10.215.173.1-20.189.173.1,0.00034689903259277344,869,0.0004520416259765625,829
c2,20.189.173.1-10.215.173.1,0.002655029296875,518,0.0004410743713378906,478
c2,20.189.173.1-10.215.173.1,0.004334926605224609,87,0.0005390644073486328,47
c2,13.83.65.43-10.215.173.1,0.05781698226928711,1416,0.0005049705505371094,1376
c2,10.215.173.1-13.83.65.43,0.00693511962890625,133,0.0004982948303222656,93
c2,13.83.65.43-10.215.173.1,0.003025054931640625,266,0.0004572868347167969,226
c2,10.215.173.1-13.83.65.43,0.001422882080078125,1500,0.0004737377166748047,1460
c2,10.215.173.1-13.83.65.43,0.00028204917907714844,1299,0.000461578369140625,1259
c2,13.83.65.43-10.215.173.1,0.20137405395507812,500,0.0004899501800537109,460
c2,13.83.65.43-10.215.173.1,0.0004088878631591797,106,0.00042891502380371094,66
c2,20.189.173.1-10.215.173.1,0.07410311698913574,461,0.00045871734619140625,421
c2,10.215.173.1-20.189.173.1,0.00568389892578125,458,0.00044608116149902344,418
c2,10.215.173.1-20.189.173.1,0.00045299530029296875,1004,0.0004527568817138672,964
c2,20.189.173.1-10.215.173.1,0.00572514533996582,87,0.0004184246063232422,47
c2,10.215.173.1-13.83.65.43,0.14673280715942383,1500,0.0005049705505371094,1460
c2,10.215.173.1-13.83.65.43,0.0008771419525146484,1379,0.0004532337188720703,1339
c2,20.189.173.1-10.215.173.1,0.15444684028625488,459,0.00042939186096191406,419
c2,13.83.65.43-10.215.173.1,0.0488131046295166,873,0.00046825408935546875,833
c2,10.215.173.1-13.83.65.43,0.04802989959716797,247,0.00045490264892578125,207
c2,13.83.65.43-10.215.173.1,0.08852601051330566,566,0.00044918060302734375,526
c2,10.215.173.1-13.83.65.43,0.03582501411437988,1500,0.0004496574401855469,1460
c2,10.215.173.1-13.83.65.43,0.0004990100860595703,1159,0.00046133995056152344,1119
c2,13.83.65.43-10.215.173.1,0.19614601135253906,390,0.0004413127899169922,350
c2,10.215.173.1-13.83.65.43,0.007430076599121094,1500,0.0004565715789794922,1460
c2,10.215.173.1-13.83.65.43,0.0003600120544433594,1138,0.0004582405090332031,1098
c2,13.83.65.43-10.215.173.1,0.19550585746765137,1416,0.0004703998565673828,1376
c2,10.215.173.1-13.83.65.43,0.0026612281799316406,557,0.00042510032653808594,517
c2,10.215.173.1-13.83.65.43,0.0008108615875244141,557,0.00045561790466308594,517
c2,10.215.173.1-13.83.65.43,0.0009710788726806641,557,0.00045418739318847656,517
c2,10.215.173.1-13.83.65.43,0.0057680606842041016,133,0.00040793418884277344,93
c2,13.83.65.43-10.215.173.1,0.004788875579833984,266,0.00045299530029296875,226
c2,10.215.173.1-13.83.65.43,0.0054090023040771484,1500,0.00045800209045410156,1460
c2,10.215.173.1-13.83.65.43,0.0003490447998046875,1394,0.0004665851593017578,1354
c2,13.83.65.43-10.215.173.1,0.21994900703430176,874,0.00045490264892578125,834
c2,13.83.65.43-10.215.173.1,0.00015807151794433594,566,0.00043010711669921875,526
c2,10.215.173.1-13.83.65.43,0.13611793518066406,1500,0.00047278404235839844,1460
c2,10.215.173.1-13.83.65.43,0.00030303001403808594,1138,0.0005354881286621094,1098
c2,13.83.65.43-10.215.173.1,0.034027814865112305,1416,0.00045037269592285156,1376
c2,10.215.173.1-13.83.65.43,0.010399103164672852,133,0.0004544258117675781,93
c2,13.83.65.43-10.215.173.1,0.0035359859466552734,266,0.0004329681396484375,226
c2,10.215.173.1-13.83.65.43,0.0010309219360351562,1500,0.0004961490631103516,1460
c2,10.215.173.1-13.83.65.43,0.0003662109375,1385,0.00045943260192871094,1345
c2,13.83.65.43-10.215.173.1,0.0036668777465820312,1416,0.00044989585876464844,1376
c2,13.83.65.43-10.215.173.1,0.0012540817260742188,1416,0.0005304813385009766,1376
c2,10.215.173.1-13.83.65.43,0.007055997848510742,133,0.0004191398620605469,93
c2,10.215.173.1-13.83.65.43,0.002338886260986328,133,0.00040340423583984375,93
c2,13.83.65.43-10.215.173.1,0.002635955810546875,266,0.00044417381286621094,226
c2,13.83.65.43-10.215.173.1,0.0018000602722167969,266,0.00044655799865722656,226
c2,10.215.173.1-13.83.65.43,0.0003790855407714844,1500,0.00047016143798828125,1460
c2,10.215.173.1-13.83.65.43,0.00033283233642578125,1260,0.00047326087951660156,1220
c2,10.215.173.1-13.83.65.43,0.00021314620971679688,1500,0.0004799365997314453,1460
c2,10.215.173.1-13.83.65.43,0.00019502639770507812,1061,0.0004763603210449219,1021
c2,13.83.65.43-10.215.173.1,0.17812895774841309,380,0.0004374980926513672,340
c2,13.83.65.43-10.215.173.1,0.001970052719116211,860,0.0004413127899169922,820
c2,13.83.65.43-10.215.173.1,0.031047821044921875,1182,0.0004911422729492188,1142
c2,13.83.65.43-10.215.173.1,0.00013208389282226562,686,0.0004391670227050781,646
c2,10.215.173.1-40.127.110.237,0.7401931285858154,225,0.00042724609375,185
c2,40.127.110.237-10.215.173.1,0.1286017894744873,1479,0.00046634674072265625,1439
c2,10.215.173.1-40.127.110.237,0.006980180740356445,133,0.0004172325134277344,93
c2,10.215.173.1-40.127.110.237,0.0011429786682128906,93,0.0004532337188720703,53
c2,10.215.173.1-40.127.110.237,0.00041794776916503906,126,0.0004143714904785156,86
c2,40.127.110.237-10.215.173.1,0.0015380382537841797,266,0.00042700767517089844,226
c2,10.215.173.1-40.127.110.237,0.0008640289306640625,666,0.00046253204345703125,626
c2,40.127.110.237-10.215.173.1,0.004187822341918945,158,0.0004279613494873047,118
c2,10.215.173.1-40.127.110.237,0.0016620159149169922,78,0.00041294097900390625,38
c2,40.127.110.237-10.215.173.1,0.06369400024414062,415,0.0004570484161376953,375
c2,10.215.173.1-68.232.34.200,0.13995599746704102,238,0.0004334449768066406,198
c2,68.232.34.200-10.215.173.1,0.06145215034484863,1500,0.0004553794860839844,1460
c2,68.232.34.200-10.215.173.1,0.005399942398071289,805,0.0005509853363037109,765
c2,10.215.173.1-68.232.34.200,0.010525941848754883,133,0.0004284381866455078,93
c2,10.215.173.1-68.232.34.200,0.0005860328674316406,93,0.0004229545593261719,53
c2,10.215.173.1-68.232.34.200,0.00031495094299316406,126,0.00041222572326660156,86
c2,68.232.34.200-10.215.173.1,0.0018510818481445312,266,0.0004265308380126953,226
c2,10.215.173.1-68.232.34.200,6.198883056640625e-05,285,0.0006628036499023438,245
c2,68.232.34.200-10.215.173.1,0.0008189678192138672,120,0.00041961669921875,80
c2,68.232.34.200-10.215.173.1,0.0005869865417480469,78,0.00041294097900390625,38
c2,10.215.173.1-68.232.34.200,0.0013041496276855469,78,0.0004241466522216797,38
c2,68.232.34.200-10.215.173.1,0.033867835998535156,519,0.00047516822814941406,479
c2,10.215.173.1-13.83.65.43,1.9691190719604492,1500,0.000469207763671875,1460
c2,10.215.173.1-13.83.65.43,0.0011889934539794922,1271,0.0004630088806152344,1231
c2,13.83.65.43-10.215.173.1,0.5068249702453613,307,0.0004401206970214844,267
c2,13.83.65.43-10.215.173.1,0.0026140213012695312,1063,0.0004715919494628906,1023
c2,10.215.173.1-13.83.65.43,0.003014087677001953,71,0.000415802001953125,31
c2,10.215.173.1-13.83.65.43,0.4326589107513428,1500,0.0004611015319824219,1460
c2,10.215.173.1-13.83.65.43,0.0008990764617919922,1138,0.00046539306640625,1098
c2,10.215.173.1-20.189.173.7,5.951673984527588,557,0.00046753883361816406,517
c2,20.189.173.7-10.215.173.1,0.40789794921875,1500,0.0004646778106689453,1460
c2,20.189.173.7-10.215.173.1,0.002343893051147461,138,0.00047516822814941406,98
c2,10.215.173.1-20.189.173.7,0.01313018798828125,133,0.00042176246643066406,93
c2,20.189.173.7-10.215.173.1,0.0037419795989990234,266,0.00043201446533203125,226
c2,10.215.173.1-20.189.173.7,0.0017080307006835938,1500,0.0004687309265136719,1460
c2,10.215.173.1-20.189.173.7,0.0010538101196289062,707,0.0004563331604003906,667
c2,20.189.173.7-10.215.173.1,0.2062971591949463,467,0.0004401206970214844,427
c2,10.215.173.1-13.83.65.43,0.6016569137573242,1500,0.00046372413635253906,1460
c2,10.215.173.1-13.83.65.43,0.0003581047058105469,1299,0.0004565715789794922,1259
c2,13.83.65.43-10.215.173.1,0.34789180755615234,566,0.00043964385986328125,526
c2,10.215.173.1-13.83.65.43,0.8150579929351807,1500,0.0004703998565673828,1460
c2,10.215.173.1-13.83.65.43,0.0007371902465820312,1379,0.0004487037658691406,1339
c2,13.83.65.43-10.215.173.1,0.21678495407104492,873,0.00045013427734375,833
c2,13.83.65.43-10.215.173.1,0.13904905319213867,566,0.0005316734313964844,526
c2,10.215.173.1-13.83.65.43,0.020448923110961914,71,0.0004210472106933594,31
c2,10.215.173.1-13.83.65.43,0.07054805755615234,1500,0.0004749298095703125,1460
c2,10.215.173.1-13.83.65.43,0.00028395652770996094,1138,0.0004673004150390625,1098
c2,10.215.173.1-13.83.65.43,0.5262329578399658,1500,0.00046515464782714844,1460
c2,10.215.173.1-13.83.65.43,0.0003070831298828125,1299,0.00045609474182128906,1259
c2,13.83.65.43-10.215.173.1,0.20625090599060059,566,0.00043892860412597656,526
c2,10.215.173.1-13.83.65.43,0.8644659519195557,1500,0.0004677772521972656,1460
c2,10.215.173.1-13.83.65.43,0.0007970333099365234,1376,0.0004665851593017578,1336
c2,13.83.65.43-10.215.173.1,0.21334099769592285,872,0.00042700767517089844,832
c2,13.83.65.43-10.215.173.1,0.13227415084838867,566,0.000446319580078125,526
c2,10.215.173.1-13.83.65.43,0.42548298835754395,1500,0.00045680999755859375,1460
c2,10.215.173.1-13.83.65.43,0.0008878707885742188,1138,0.00047397613525390625,1098
c2,10.215.173.1-13.83.65.43,1.2603180408477783,1500,0.0004668235778808594,1460
c2,10.215.173.1-13.83.65.43,0.0008380413055419922,1299,0.00045371055603027344,1259
c2,13.83.65.43-10.215.173.1,0.20714998245239258,566,0.0004608631134033203,526
c2,10.215.173.1-13.83.65.43,0.0937809944152832,1500,0.00045108795166015625,1460
c2,10.215.173.1-13.83.65.43,0.0006580352783203125,1273,0.0004458427429199219,1233
c2,13.83.65.43-10.215.173.1,0.26675891876220703,1077,0.0004856586456298828,1037
c2,13.83.65.43-10.215.173.1,0.00010609626770019531,307,0.00045299530029296875,267
c2,10.215.173.1-13.83.65.43,0.017604827880859375,557,0.0004279613494873047,517
c2,10.215.173.1-13.83.65.43,0.046958208084106445,1500,0.00045871734619140625,1460
c2,10.215.173.1-13.83.65.43,0.0007429122924804688,1138,0.00045561790466308594,1098
c2,13.83.65.43-10.215.173.1,0.35413408279418945,1416,0.00046944618225097656,1376
c2,10.215.173.1-13.83.65.43,0.008009910583496094,133,0.00045180320739746094,93
c2,13.83.65.43-10.215.173.1,0.0036509037017822266,266,0.0004324913024902344,226
c2,10.215.173.1-13.83.65.43,0.0018231868743896484,1500,0.0004780292510986328,1460
c2,10.215.173.1-13.83.65.43,0.0002639293670654297,1272,0.0004534721374511719,1232
c2,13.83.65.43-10.215.173.1,0.2827110290527344,307,0.0004277229309082031,267
c2,13.83.65.43-10.215.173.1,0.0005168914794921875,1063,0.00045990943908691406,1023
c2,10.215.173.1-40.127.110.237,0.002259969711303711,71,0.0004324913024902344,31
c2,10.215.173.1-13.83.65.43,0.059762001037597656,1500,0.0004570484161376953,1460
c2,10.215.173.1-13.83.65.43,0.0009291172027587891,1138,0.0005688667297363281,1098
c2,10.215.173.1-13.83.65.43,0.18165993690490723,1500,0.0004684925079345703,1460
c2,10.215.173.1-13.83.65.43,0.0003380775451660156,1377,0.00045490264892578125,1337
c2,13.83.65.43-10.215.173.1,0.2000439167022705,874,0.0004582405090332031,834
c2,13.83.65.43-10.215.173.1,0.1505270004272461,566,0.00044918060302734375,526
c2,10.215.173.1-13.83.65.43,0.031130075454711914,1500,0.000469207763671875,1460
c2,10.215.173.1-13.83.65.43,0.00047087669372558594,1138,0.0004570484161376953,1098
c2,10.215.173.1-20.189.173.7,1.8435580730438232,1500,0.000446319580078125,1460
c2,10.215.173.1-20.189.173.7,0.0014889240264892578,126,0.00042510032653808594,86
c2,20.189.173.7-10.215.173.1,0.20247507095336914,466,0.00045418739318847656,426
c2,10.215.173.1-13.83.65.43,0.12222695350646973,1500,0.0004622936248779297,1460
c2,10.215.173.1-13.83.65.43,0.0008721351623535156,1273,0.0004611015319824219,1233
c2,13.83.65.43-10.215.173.1,0.2669990062713623,1064,0.0004525184631347656,1024
c2,13.83.65.43-10.215.173.1,0.00022482872009277344,307,0.0004482269287109375,267
c2,10.215.173.1-13.83.65.43,0.4389781951904297,1500,0.00047898292541503906,1460
c2,10.215.173.1-13.83.65.43,0.0007419586181640625,1138,0.0005476474761962891,1098
c2,13.83.65.43-10.215.173.1,13.253152847290039,869,0.00046443939208984375,829
c2,10.215.173.1-13.83.65.43,0.04623913764953613,1500,0.0004982948303222656,1460
c2,10.215.173.1-13.83.65.43,0.000370025634765625,1138,0.000453948974609375,1098
c2,13.83.65.43-10.215.173.1,0.8748860359191895,993,0.0004885196685791016,953
c2,10.215.173.1-13.83.65.43,0.16628599166870117,1500,0.00046324729919433594,1460
c2,10.215.173.1-13.83.65.43,0.0009639263153076172,1138,0.00048232078552246094,1098
c2,10.215.173.1-13.83.65.43,0.28537893295288086,1500,0.0005238056182861328,1460
c2,10.215.173.1-13.83.65.43,0.0007359981536865234,1273,0.00048279762268066406,1233
c2,13.83.65.43-10.215.173.1,0.36583709716796875,306,0.0004336833953857422,266
c2,13.83.65.43-10.215.173.1,0.009186029434204102,1046,0.000469207763671875,1006
c2,10.215.173.1-13.83.65.43,0.49869298934936523,1500,0.0004634857177734375,1460
c2,10.215.173.1-13.83.65.43,0.000985860824584961,1138,0.0004715919494628906,1098
c2,10.215.173.1-13.83.65.43,0.2733769416809082,1500,0.0005052089691162109,1460
c2,10.215.173.1-13.83.65.43,0.0009160041809082031,1273,0.0005044937133789062,1233
c2,13.83.65.43-10.215.173.1,0.2670021057128906,307,0.00046563148498535156,267
c2,13.83.65.43-10.215.173.1,0.0007829666137695312,380,0.0004382133483886719,340
c2,13.83.65.43-10.215.173.1,0.0018270015716552734,707,0.0005488395690917969,667
c2,10.215.173.1-13.83.65.43,0.639315128326416,1500,0.00047206878662109375,1460
c2,10.215.173.1-13.83.65.43,0.0008628368377685547,1138,0.00046324729919433594,1098
c2,10.215.173.1-20.189.173.7,1.144029140472412,651,0.000469207763671875,611
c2,10.215.173.1-20.189.173.7,0.0007579326629638672,1500,0.00048160552978515625,1460
c2,10.215.173.1-20.189.173.7,0.0020101070404052734,961,0.00044846534729003906,921
c2,10.215.173.1-20.189.173.7,0.0005228519439697266,1500,0.0004830360412597656,1460
c2,10.215.173.1-20.189.173.7,0.00018310546875,765,0.00043320655822753906,725
c2,20.189.173.7-10.215.173.1,0.19941401481628418,466,0.0004718303680419922,426
c2,13.83.65.43-10.215.173.1,5.017818927764893,379,0.0004677772521972656,339
c2,13.83.65.43-10.215.173.1,0.0009310245513916016,572,0.0004494190216064453,532
c2,10.215.173.1-13.83.65.43,0.02792191505432129,1500,0.00047206878662109375,1460
c2,10.215.173.1-13.83.65.43,0.00036215782165527344,1299,0.0004718303680419922,1259
c2,13.83.65.43-10.215.173.1,0.2079019546508789,566,0.0004444122314453125,526
c2,10.215.173.1-13.83.65.43,0.21220803260803223,1500,0.00046539306640625,1460
c2,10.215.173.1-13.83.65.43,0.0008628368377685547,1138,0.0005137920379638672,1098
c2,10.215.173.1-13.83.65.43,0.8103530406951904,1500,0.0004532337188720703,1460
c2,10.215.173.1-13.83.65.43,0.0008571147918701172,1377,0.0004630088806152344,1337
c2,13.83.65.43-10.215.173.1,0.21013784408569336,874,0.00045871734619140625,834
c2,10.215.173.1-13.83.65.43,0.14145708084106445,1500,0.0004723072052001953,1460
c2,10.215.173.1-13.83.65.43,0.0008220672607421875,1138,0.0004699230194091797,1098
c2,13.83.65.43-10.215.173.1,0.012224912643432617,566,0.000446319580078125,526
c2,10.215.173.1-13.83.65.43,1.6772959232330322,1500,0.00044989585876464844,1460
c2,10.215.173.1-13.83.65.43,0.0007441043853759766,1273,0.00046944618225097656,1233
c2,13.83.65.43-10.215.173.1,0.27323102951049805,1059,0.00045990943908691406,1019
c2,13.83.65.43-10.215.173.1,0.00011587142944335938,307,0.00046181678771972656,267
c2,10.215.173.1-13.83.65.43,0.45694613456726074,1500,0.0004553794860839844,1460
c2,10.215.173.1-13.83.65.43,0.0007140636444091797,1138,0.0004601478576660156,1098
c2,10.215.173.1-13.83.65.43,1.5580928325653076,1500,0.0004870891571044922,1460
c2,10.215.173.1-13.83.65.43,0.0008640289306640625,1157,0.0004639625549316406,1117
c2,13.83.65.43-10.215.173.1,0.11902999877929688,838,0.0004477500915527344,798
c2,10.215.173.1-13.83.65.43,0.012769937515258789,1500,0.0004608631134033203,1460
c2,10.215.173.1-13.83.65.43,0.0003771781921386719,1105,0.0006632804870605469,1065
c2,13.83.65.43-10.215.173.1,0.06859397888183594,389,0.00043654441833496094,349
c2,13.83.65.43-10.215.173.1,0.13735389709472656,306,0.00045609474182128906,266
c2,10.215.173.1-51.140.202.63,1.2911369800567627,89,0.00042629241943359375,49
c2,51.140.202.63-10.215.173.1,0.057238101959228516,78,0.0004286766052246094,38
c2,10.215.173.1-52.232.209.85,0.5012080669403076,71,0.00040459632873535156,31
c2,10.215.173.1-40.70.161.102,1.2742297649383545,557,0.00043392181396484375,517
c2,10.215.173.1-20.189.173.7,4.4506471157073975,1500,0.0004863739013671875,1460
c2,10.215.173.1-20.189.173.7,0.007525920867919922,126,0.000438690185546875,86
c2,20.189.173.7-10.215.173.1,0.19942998886108398,466,0.0004379749298095703,426
c2,10.215.173.1-13.83.65.43,0.2610001564025879,1500,0.00046062469482421875,1460
c2,10.215.173.1-13.83.65.43,0.00037789344787597656,1385,0.00048041343688964844,1345
c2,13.83.65.43-10.215.173.1,0.21273303031921387,1181,0.0004563331604003906,1141
c2,40.70.161.102-10.215.173.1,0.30526304244995117,1320,0.0004639625549316406,1280
c2,10.215.173.1-40.70.161.102,0.04274487495422363,133,0.00040912628173828125,93
c2,40.70.161.102-10.215.173.1,0.004892110824584961,282,0.000431060791015625,242
c2,10.215.173.1-40.70.161.102,0.001168966293334961,881,0.0004374980926513672,841
c2,10.215.173.1-13.83.65.43,1.0956549644470215,1500,0.0005140304565429688,1460
c2,10.215.173.1-13.83.65.43,0.0007801055908203125,1430,0.0004794597625732422,1390
c2,13.83.65.43-10.215.173.1,0.203948974609375,466,0.00044083595275878906,426
c2,13.83.65.43-10.215.173.1,0.0001480579376220703,71,0.00041985511779785156,31
c2,10.215.173.1-13.83.65.43,0.10207891464233398,1500,0.00046324729919433594,1460
c2,10.215.173.1-13.83.65.43,0.015499114990234375,1159,0.00044798851013183594,1119
c2,10.215.173.1-13.83.65.43,0.007650852203369141,1500,0.00046563148498535156,1460
c2,10.215.173.1-13.83.65.43,0.00033593177795410156,1260,0.0004639625549316406,1220
c2,10.215.173.1-52.113.199.175,0.05318498611450195,222,0.0004291534423828125,182
c2,10.215.173.1-52.178.17.2,0.02074718475341797,592,0.0004532337188720703,552
c2,52.113.199.175-10.215.173.1,0.08509993553161621,1233,0.0004715919494628906,1193
c2,52.178.17.2-10.215.173.1,0.004669904708862305,1500,0.0004584789276123047,1460
c2,52.178.17.2-10.215.173.1,0.0003871917724609375,293,0.0004527568817138672,253
c2,10.215.173.1-52.178.17.2,0.007443904876708984,120,0.0004355907440185547,80
c2,10.215.173.1-52.178.17.2,0.0014619827270507812,458,0.0005125999450683594,418
c2,10.215.173.1-52.178.17.2,0.0005090236663818359,901,0.000461578369140625,861
c2,52.178.17.2-10.215.173.1,0.003910064697265625,518,0.0004401206970214844,478
c2,10.215.173.1-52.113.199.175,0.0014109611511230469,133,0.0008115768432617188,93
c2,52.178.17.2-10.215.173.1,0.0033118724822998047,87,0.0005083084106445312,47
c2,52.113.199.175-10.215.173.1,0.0013689994812011719,266,0.00042057037353515625,226
c2,10.215.173.1-52.113.199.175,0.0020351409912109375,1255,0.00048613548278808594,1215
c2,13.83.65.43-10.215.173.1,0.010607004165649414,390,0.00046563148498535156,350
c2,10.215.173.1-13.83.65.43,0.005209922790527344,1500,0.0004661083221435547,1460
c2,10.215.173.1-13.83.65.43,0.00037097930908203125,1138,0.0004897117614746094,1098
c2,13.83.65.43-10.215.173.1,0.007036924362182617,380,0.00045680999755859375,340
c2,13.83.65.43-10.215.173.1,0.00015401840209960938,834,0.00043964385986328125,794
c2,10.215.173.1-13.83.65.43,0.20434212684631348,557,0.0004374980926513672,517
c2,13.83.65.43-10.215.173.1,0.004333972930908203,1430,0.00045490264892578125,1390
c2,52.113.199.175-10.215.173.1,0.0009949207305908203,393,0.00045609474182128906,353
c2,52.178.17.2-10.215.173.1,0.0037741661071777344,459,0.00043654441833496094,419
c2,10.215.173.1-13.83.65.43,0.009526968002319336,557,0.0004303455352783203,517
c2,10.215.173.1-52.113.199.175,0.17337298393249512,1190,0.0004782676696777344,1150
c2,10.215.173.1-52.113.199.175,0.0016100406646728516,1500,0.00045943260192871094,1460
c2,10.215.173.1-52.113.199.175,0.002229928970336914,961,0.00045180320739746094,921
c2,10.215.173.1-52.113.199.175,0.0001819133758544922,1500,0.0004744529724121094,1460
c2,10.215.173.1-52.113.199.175,0.0007190704345703125,1500,0.0004477500915527344,1460
c2,10.215.173.1-52.113.199.175,0.0005280971527099609,422,0.00042748451232910156,382
c2,10.215.173.1-52.113.199.175,0.0001308917999267578,1500,0.0005021095275878906,1460
c2,10.215.173.1-52.113.199.175,0.00042510032653808594,961,0.0004489421844482422,921
c2,10.215.173.1-52.113.199.175,0.00011682510375976562,1500,0.00047135353088378906,1460
c2,10.215.173.1-52.113.199.175,0.0058100223541259766,961,0.0004489421844482422,921
c2,10.215.173.1-52.113.199.175,0.0002770423889160156,1500,0.00045943260192871094,1460
c2,10.215.173.1-52.113.199.175,0.0016160011291503906,1500,0.0004699230194091797,1460
c2,10.215.173.1-52.113.199.175,0.0005331039428710938,422,0.00043964385986328125,382
c2,10.215.173.1-52.113.199.175,0.00014090538024902344,1500,0.00045800209045410156,1460
c2,10.215.173.1-52.113.199.175,0.0005030632019042969,961,0.0004553794860839844,921
c2,10.215.173.1-52.113.199.175,0.0001468658447265625,1500,0.0005369186401367188,1460
c2,10.215.173.1-52.113.199.175,0.000720977783203125,961,0.00046324729919433594,921
c2,10.215.173.1-52.113.199.175,0.002359151840209961,1500,0.0004642009735107422,1460
c2,10.215.173.1-52.113.199.175,0.0009059906005859375,961,0.0004467964172363281,921
c2,10.215.173.1-52.113.199.175,0.00013494491577148438,1500,0.0004839897155761719,1460
